Order_No,Time from Pickup to Arrival
Order_No_19867,1009.0176594614067
Order_No_8525,641.0352950493641
Order_No_14830,832.2288852874394
Order_No_5166,1120.6627821293553
Order_No_8600,1604.8263044152386
Order_No_1424,596.9839762891701
Order_No_28124,1693.8908391833625
Order_No_202,1794.2833788376267
Order_No_21239,534.0194775650283
Order_No_28220,2539.5400682398827
Order_No_20883,1255.0393045860576
Order_No_25796,514.2223833157027
Order_No_17399,1172.0355121942239
Order_No_6474,2173.2715734856424
Order_No_25744,1397.4480840124845
Order_No_28183,1281.6745928394048
Order_No_14439,1405.0230671618012
Order_No_9133,1418.8591607371206
Order_No_113,483.09605555868893
Order_No_7040,692.0709312935718
Order_No_18205,1334.4689973328202
Order_No_26927,556.5781436862173
Order_No_13238,1319.8685651637945
Order_No_22130,1990.0128693846063
Order_No_21276,807.6537970909053
Order_No_1805,982.5203238424945
Order_No_22296,1304.677404434612
Order_No_3341,1024.1200380940966
Order_No_25656,1104.1959213830614
Order_No_14258,753.2464177762085
Order_No_16747,2922.540754876551
Order_No_17893,2787.8883709408124
Order_No_8127,1631.513775352188
Order_No_22518,1812.94202581426
Order_No_23458,2948.4496145273533
Order_No_6376,1722.9588074948979
Order_No_13274,1977.2352181960114
Order_No_15872,1255.8258411658112
Order_No_26843,1569.750757480239
Order_No_11606,1331.6231731885339
Order_No_17119,1442.0381598885544
Order_No_2920,2572.988320538388
Order_No_26188,1429.649967760838
Order_No_6170,1950.2591769453297
Order_No_3297,1440.7532721733467
Order_No_14832,1399.8555752660748
Order_No_3262,1734.3456242709094
Order_No_26825,2320.5096113051613
Order_No_16348,1179.0004880047538
Order_No_19181,785.0825786433719
Order_No_9628,1466.7935596227398
Order_No_12321,989.3129017640919
Order_No_5373,1522.0471064903834
Order_No_11408,1635.8642337638776
Order_No_17595,2209.8582096124605
Order_No_6673,679.881223578713
Order_No_24820,1508.3507220976364
Order_No_27980,870.3404831319058
Order_No_22,2176.5005442188244
Order_No_12144,1424.2168119132593
Order_No_27423,1842.9332872725013
Order_No_27750,567.9664672816012
Order_No_9598,2372.9937340644246
Order_No_24154,1233.2422248447438
Order_No_8101,1298.2243887486927
Order_No_19215,874.9800175951088
Order_No_13735,1424.9201788739638
Order_No_21382,1559.9589186282383
Order_No_14598,1272.907992645233
Order_No_18882,1791.7088439566335
Order_No_22210,1173.8572923409438
Order_No_17315,1230.7237803530386
Order_No_15936,656.5046792262675
Order_No_20424,1151.94808721139
Order_No_8544,901.9208900687698
Order_No_1945,924.2435257434788
Order_No_15723,1182.5543015243693
Order_No_14246,766.8637290872344
Order_No_17804,867.3841386027515
Order_No_6307,1274.4608376647589
Order_No_21140,1276.4517994957357
Order_No_27783,1387.6559922350561
Order_No_16698,1427.7353299813776
Order_No_4055,2206.052802334996
Order_No_24360,2399.469909211389
Order_No_23304,1496.5137143410393
Order_No_18831,542.3873033235897
Order_No_8221,1237.6349192656246
Order_No_17708,949.8316527640978
Order_No_8804,1305.870841155326
Order_No_1287,1436.1293724556365
Order_No_8582,1050.325944523453
Order_No_22982,1394.7406560040947
Order_No_5673,1156.7958741670625
Order_No_265,1352.472869037501
Order_No_10919,960.2122572533509
Order_No_25941,1045.8434490678285
Order_No_10818,2114.9393486062154
Order_No_7955,1285.434989468868
Order_No_21808,971.8081066904691
Order_No_15316,1121.8056562881732
Order_No_4569,1015.5753326905467
Order_No_26467,1847.7245188093386
Order_No_18042,1309.6452088233207
Order_No_1690,853.9838277513337
Order_No_23240,1535.2762009044554
Order_No_6518,1914.3989868370852
Order_No_15554,1167.4593095558378
Order_No_10496,1058.6661949674733
Order_No_14374,1458.201632923385
Order_No_26952,1495.9676953952587
Order_No_4877,1220.0099218075823
Order_No_13214,1242.6289853325093
Order_No_23220,1253.7998402459957
Order_No_8668,1238.245024304566
Order_No_17800,1208.7108881329482
Order_No_19852,1376.8634504627491
Order_No_27728,1202.7398229466523
Order_No_4520,1398.6399142727644
Order_No_22070,1614.705325469037
Order_No_8558,1894.1747128763764
Order_No_14907,1294.2756511269265
Order_No_18319,1288.3290836958897
Order_No_16097,1899.0973356960637
Order_No_2417,1478.0809755307123
Order_No_11575,1217.8602312964047
Order_No_15,966.8674771457736
Order_No_4679,952.6266319316336
Order_No_26060,1164.3857461860823
Order_No_15503,616.7656229586422
Order_No_7661,1431.5911336135975
Order_No_1830,1550.4115529289097
Order_No_21557,1271.5069049845695
Order_No_13473,1123.5678568448345
Order_No_13008,3145.2341303999697
Order_No_18509,1524.314166165821
Order_No_3829,454.14933457008044
Order_No_6065,1376.1813049348946
Order_No_14799,2666.4792808717643
Order_No_1776,759.3710127979764
Order_No_12463,1254.6627746666384
Order_No_6604,2572.2632422794854
Order_No_1799,2001.1539236721503
Order_No_10157,2017.2418370707153
Order_No_9766,622.0726844963741
Order_No_5814,1119.1147035675783
Order_No_14030,1854.3268156425484
Order_No_13176,444.7640674879138
Order_No_4656,1336.2646178707578
Order_No_5529,1721.3646045064843
Order_No_7690,472.7785989526416
Order_No_19956,1852.9442691414984
Order_No_22252,691.556066067553
Order_No_10533,1593.8799827933078
Order_No_8881,2833.9435628533956
Order_No_10182,1264.128142583701
Order_No_13944,1356.156264651714
Order_No_6048,1475.017817103163
Order_No_12388,832.6079575905646
Order_No_25071,1119.097097881181
Order_No_13153,1334.861347464492
Order_No_25366,1632.8418368183416
Order_No_7696,1681.4640876033857
Order_No_2007,2863.5606910407455
Order_No_19309,1492.0105887776836
Order_No_19227,1053.0573417083463
Order_No_21284,2506.9228698191346
Order_No_23202,698.8604716454138
Order_No_8939,2115.365764602937
Order_No_19778,835.626670243705
Order_No_23557,1068.7716219698732
Order_No_4701,1276.8072794202662
Order_No_7447,886.7248090187287
Order_No_27215,1092.5069806942909
Order_No_26093,2204.1755785218024
Order_No_20488,2042.4056498567381
Order_No_9560,724.2312359667053
Order_No_26678,2532.77253036963
Order_No_20208,2384.633462448932
Order_No_21879,1637.2375389089411
Order_No_9237,1999.5240810539206
Order_No_13651,703.3811181309708
Order_No_5812,2119.670878979776
Order_No_10902,1941.8539561072898
Order_No_6327,1816.4879085821588
Order_No_1435,1411.973056769794
Order_No_21248,2823.1094029230485
Order_No_24214,1506.5230254580938
Order_No_22384,1396.9366262317674
Order_No_17635,3158.946277022076
Order_No_8977,749.451306513065
Order_No_8944,1378.2934131755185
Order_No_21206,1868.935727593514
Order_No_24952,1613.3997534485516
Order_No_24037,1095.2093418407271
Order_No_5344,1303.0196836909026
Order_No_5735,655.9229204816903
Order_No_9938,713.5368666234839
Order_No_9572,1971.6462343450103
Order_No_17057,1369.1200736007881
Order_No_2630,2393.465109656514
Order_No_328,2001.2355345956678
Order_No_26349,1491.5101048104239
Order_No_119,2000.5024769734973
Order_No_25779,1592.7406525105418
Order_No_16033,1466.9392455882441
Order_No_16640,1688.0507114573
Order_No_2440,1524.333183064182
Order_No_1930,553.0098555729725
Order_No_26105,574.1306494621186
Order_No_20741,1713.5947040210272
Order_No_20896,1643.341104363376
Order_No_11100,680.8203804621135
Order_No_28180,2153.5902562101123
Order_No_16083,1368.4527191786967
Order_No_8184,861.2325655789402
Order_No_14011,1527.450338192009
Order_No_22660,1267.1409754999786
Order_No_2501,1472.1273466017133
Order_No_23934,1977.1805270558852
Order_No_13179,1029.3886914144286
Order_No_25191,786.8763184048223
Order_No_16381,1370.26902815936
Order_No_15052,1400.6115467129118
Order_No_10144,1787.8622753414954
Order_No_4309,782.0990727438203
Order_No_3631,997.8616081058784
Order_No_3102,799.0318867587187
Order_No_14330,1527.8813730227287
Order_No_8375,1094.8619484731785
Order_No_3804,1635.9934514810045
Order_No_13817,1116.8995785090997
Order_No_73,827.236542636974
Order_No_13329,619.3996595923335
Order_No_27514,2664.918464414177
Order_No_15161,2618.0068778590953
Order_No_10310,1952.9907980616492
Order_No_10814,1086.6239538166492
Order_No_21397,1478.235366666829
Order_No_1033,811.7030767683702
Order_No_14857,1492.8636790737814
Order_No_5784,2451.1946484820537
Order_No_7041,1848.4592406357242
Order_No_976,824.3367689396599
Order_No_1323,2164.658455272873
Order_No_24269,1258.0994067235195
Order_No_8145,547.5334756069128
Order_No_18898,886.2044069890394
Order_No_2353,1627.3936672520742
Order_No_20438,1595.5186029902886
Order_No_21318,501.1047689914393
Order_No_432,3484.271183995168
Order_No_28265,1895.6122388054102
Order_No_17853,854.0228410932818
Order_No_3888,1743.7815220316668
Order_No_19004,766.7927849418967
Order_No_3751,1281.0481908472316
Order_No_24072,1249.9706856764205
Order_No_6192,1897.7196662861816
Order_No_23991,1234.267087390106
Order_No_9669,1452.1199373653744
Order_No_9159,1479.071868309896
Order_No_3469,436.372373434765
Order_No_8175,742.061868630344
Order_No_19400,2132.270051821705
Order_No_19301,1214.1387670633508
Order_No_7079,1816.7727124884725
Order_No_6179,1366.6248679235207
Order_No_7898,1311.2045815807894
Order_No_8398,1081.6143868617273
Order_No_26262,1351.0594899058153
Order_No_11181,1835.9116723446655
Order_No_11359,1959.822996449495
Order_No_27119,1164.648147858114
Order_No_22979,536.5401307928644
Order_No_20357,650.06936284126
Order_No_11599,2313.937396504978
Order_No_27419,2172.1906211174546
Order_No_28027,1585.7430607727326
Order_No_9240,1085.587756048489
Order_No_10621,2446.29188468249
Order_No_9573,292.2962933508141
Order_No_16641,1616.0693844080542
Order_No_17532,2075.440679817031
Order_No_27475,1215.3526199166952
Order_No_17860,562.1972056090904
Order_No_21510,1136.0332284770632
Order_No_20057,591.308738408411
Order_No_5742,2672.3261531125263
Order_No_12926,679.2935400820844
Order_No_1100,1001.8381984163478
Order_No_16665,1411.0974875735842
Order_No_3239,391.5496529287444
Order_No_6527,1996.2150562297854
Order_No_27436,2597.788472630146
Order_No_25724,1598.872241574229
Order_No_18565,1484.6491938140632
Order_No_13991,1304.3819783021947
Order_No_10370,652.7286710265121
Order_No_20802,1728.4967778283499
Order_No_7216,1126.118568263674
Order_No_20243,1007.7931466799199
Order_No_963,2134.7184570058585
Order_No_7077,675.3908870416442
Order_No_15921,1352.5219743768098
Order_No_14182,2374.30981831005
Order_No_2513,1436.4482030284796
Order_No_11162,2010.593973542602
Order_No_10498,956.7360971272914
Order_No_27109,1766.1995748565876
Order_No_27510,2324.153657530917
Order_No_28242,2455.25279556185
Order_No_5402,1502.1648736927193
Order_No_16501,721.0097375419086
Order_No_25394,1764.2508364923317
Order_No_12173,1292.8345595283756
Order_No_3494,1469.225185113466
Order_No_7796,1273.949658409207
Order_No_14650,1194.1048666280597
Order_No_14378,590.7463466079486
Order_No_9010,1278.7194369005363
Order_No_6513,1000.7031437047691
Order_No_5698,486.85266435361393
Order_No_17470,1297.7092899027307
Order_No_17935,1577.5919957945055
Order_No_14047,1217.1659969779628
Order_No_6487,882.284910810886
Order_No_13205,688.6527205474705
Order_No_12730,974.7538570375667
Order_No_23447,1413.9236753448192
Order_No_21544,1626.5621984521217
Order_No_19834,531.4693701738834
Order_No_13595,1600.5851188341858
Order_No_10952,1441.032577247156
Order_No_16061,1110.944702905331
Order_No_11082,1274.2586977075568
Order_No_9973,1816.5158435168282
Order_No_24129,1273.7564621010872
Order_No_17456,718.4138966334505
Order_No_13130,1298.918995128421
Order_No_17508,1305.7663452367046
Order_No_24719,985.5578840322863
Order_No_1122,1507.5299760682738
Order_No_13598,1370.1178911120005
Order_No_15418,1954.177290005468
Order_No_12370,1628.6536074408805
Order_No_9588,1050.0099948596846
Order_No_15534,1083.25801615778
Order_No_11299,2362.8308882053207
Order_No_17032,926.3185645949003
Order_No_2086,1304.1119095188244
Order_No_662,710.3718651521707
Order_No_18016,2410.9042830554386
Order_No_20168,2272.6734847227303
Order_No_24567,654.4447919609809
Order_No_6364,1386.4162555306946
Order_No_9163,1938.5584611506
Order_No_21269,1727.9064032771516
Order_No_23463,1052.9565292945754
Order_No_12415,1070.1769053795235
Order_No_19530,551.3856558525476
Order_No_15036,989.5121752845902
Order_No_8329,1701.4041325801115
Order_No_17871,715.9063337647318
Order_No_15812,1904.1415889676596
Order_No_1417,557.4588070547455
Order_No_557,1681.9811908076774
Order_No_2749,1129.7672349386467
Order_No_11273,1135.5453982623837
Order_No_12502,1709.5567451497213
Order_No_16703,1625.7298593607143
Order_No_11533,1388.604122444255
Order_No_17269,1352.5549224350068
Order_No_1906,1910.9246595844822
Order_No_24525,1448.8486347649
Order_No_20167,1422.7256266093004
Order_No_10048,717.778423784171
Order_No_19620,476.1571809696744
Order_No_28249,1844.6761944734026
Order_No_2180,1441.2522483232403
Order_No_11898,1509.6599942350183
Order_No_4533,1608.6636041918225
Order_No_3644,965.814575279428
Order_No_554,1921.1233698140804
Order_No_10375,1200.756650141611
Order_No_20558,1298.3008682746383
Order_No_2982,1596.131103211793
Order_No_22670,1950.1438095637325
Order_No_24772,476.47244435320795
Order_No_20708,891.2229703262692
Order_No_10470,1987.1314808694485
Order_No_13917,1335.0065556321758
Order_No_25392,1314.3266231256657
Order_No_10153,1239.077727412979
Order_No_16467,937.7678506825043
Order_No_5539,1186.319120565681
Order_No_9069,2448.7033347936026
Order_No_4233,1276.1238714654428
Order_No_9977,1410.2838844683813
Order_No_8910,1477.274097527457
Order_No_22925,1798.9568366890435
Order_No_3422,1480.9318468817917
Order_No_16377,1583.7824046889502
Order_No_4750,1003.7740776263832
Order_No_3565,2850.8122624717953
Order_No_10981,1064.1354081634156
Order_No_8065,1425.1560299160215
Order_No_27736,1556.7028875516455
Order_No_18818,1972.706471080126
Order_No_24447,1568.5714795304793
Order_No_7565,554.4248101134142
Order_No_11098,1229.5165630130996
Order_No_16378,1161.474460168419
Order_No_22111,1771.1168321262999
Order_No_24813,2403.689204146314
Order_No_18073,1700.0783727023966
Order_No_7393,2180.503596424632
Order_No_3604,2409.841360432423
Order_No_7722,1130.6598683533682
Order_No_6473,1132.6277183534628
Order_No_16328,1087.6451311580854
Order_No_6951,1223.7913780814226
Order_No_27115,1918.8440027902454
Order_No_4833,1647.0032778204168
Order_No_26220,1438.3475356491272
Order_No_19347,1254.5455212493232
Order_No_23754,1304.5748772346012
Order_No_26312,852.3086351921826
Order_No_6258,705.7582622012674
Order_No_8187,1716.5150101981872
Order_No_24254,1686.3915423714984
Order_No_23923,1236.4372264259882
Order_No_18348,1605.2867231014557
Order_No_6143,1792.7838292551305
Order_No_11761,1782.5712325231186
Order_No_25890,1514.1152492935673
Order_No_12525,1781.841174184037
Order_No_17819,1507.6312351284228
Order_No_7530,1773.041985592289
Order_No_3087,1902.28030503715
Order_No_16681,1107.2863430982948
Order_No_22705,1138.5554328436087
Order_No_12330,1407.993499492395
Order_No_9936,1385.0262956164593
Order_No_14792,394.7424367621663
Order_No_27480,2070.582559209327
Order_No_12371,1575.009655244709
Order_No_23841,498.31645249844
Order_No_5723,616.1476580350378
Order_No_7107,2746.3679058126413
Order_No_8354,1260.091744278927
Order_No_16616,994.097591193106
Order_No_13299,1408.2614753259302
Order_No_9846,1313.6397817600173
Order_No_23302,2320.507950555236
Order_No_21129,1912.6501149974756
Order_No_6218,3072.6462283801216
Order_No_19174,2455.0610105728483
Order_No_17504,1758.7378183938724
Order_No_13417,2705.6284902590896
Order_No_20985,1505.1712255393002
Order_No_8974,1729.4777617235134
Order_No_16102,2542.667924437935
Order_No_18610,2867.879699696462
Order_No_15240,1751.6645525452036
Order_No_8222,2181.921951717524
Order_No_9716,2814.562374117562
Order_No_2322,2176.351654475131
Order_No_20909,3191.457417648917
Order_No_21364,1817.9415261689956
Order_No_5142,1589.0035215096273
Order_No_24450,2435.9271903868234
Order_No_6650,2824.4485408359988
Order_No_5838,1879.6434965691449
Order_No_5507,1047.8623615001163
Order_No_14746,1960.783960101405
Order_No_19695,1648.8637768203132
Order_No_16731,1911.6594949121425
Order_No_26896,1736.126155693915
Order_No_19027,2775.440273449345
Order_No_7476,1931.3415248695687
Order_No_7552,1569.2235770611383
Order_No_1197,3245.109174434973
Order_No_24734,1859.350688010526
Order_No_21567,1539.5520357955888
Order_No_20868,2513.4024990509192
Order_No_23886,1900.4920936488907
Order_No_20995,2087.0637541798715
Order_No_2832,428.9616009302719
Order_No_18513,1160.8228604046267
Order_No_20644,2376.4292251557567
Order_No_15252,1788.71701058375
Order_No_22288,1550.2192789619917
Order_No_28091,1386.9176741460353
Order_No_15758,1534.9457031252994
Order_No_6985,1632.2613065304306
Order_No_19182,2203.6908797788765
Order_No_16029,1621.5084510290567
Order_No_7628,1693.5707262097287
Order_No_12870,2688.186230592258
Order_No_5874,3211.4330515376564
Order_No_3122,2737.2229736760182
Order_No_14202,1812.1826682342705
Order_No_18634,2483.9260796788517
Order_No_17859,1317.3118452709175
Order_No_12989,2076.4287582111197
Order_No_11519,1914.1349655526672
Order_No_27804,1287.4702385596993
Order_No_14750,2141.164314160358
Order_No_27640,964.3523799954809
Order_No_9577,1441.227862831041
Order_No_25067,1578.2379258601054
Order_No_5630,2206.340322134033
Order_No_1662,2840.605363575495
Order_No_20854,1099.067145177925
Order_No_10597,2599.51386773143
Order_No_14406,2551.1885184749453
Order_No_3515,1382.2073187829315
Order_No_479,1861.1358647868572
Order_No_13506,1646.4527817456167
Order_No_8094,2004.804621609495
Order_No_11527,908.0774568646119
Order_No_1560,1965.6202008040532
Order_No_27797,772.7233689520882
Order_No_28257,1853.8621202477332
Order_No_28126,2024.65519477069
Order_No_8053,1594.6712184823855
Order_No_2916,606.7092169332343
Order_No_4016,1510.1249352438824
Order_No_1978,922.0005632927111
Order_No_7551,606.6295774990122
Order_No_18878,1768.4285123136972
Order_No_17852,1505.6406812723476
Order_No_12724,2294.1169823261066
Order_No_5052,2768.037202242429
Order_No_9638,1476.022929903836
Order_No_18608,3197.826334686374
Order_No_10943,2590.3470553518546
Order_No_19284,1129.69487780374
Order_No_19089,955.6083051108094
Order_No_18792,1752.65089484075
Order_No_27785,2007.2675650961012
Order_No_6310,894.5577430431237
Order_No_3396,1241.1150865967707
Order_No_13210,1017.7059518383944
Order_No_27338,1830.7693611603413
Order_No_9449,2045.1777810399733
Order_No_9953,2525.438491865127
Order_No_21319,1556.8390863490602
Order_No_6131,1860.358282426634
Order_No_16248,2537.802605615332
Order_No_25511,2135.6537470594867
Order_No_17581,1449.135374856926
Order_No_15622,1974.9943879408252
Order_No_17371,2014.9406256646453
Order_No_3498,1994.5597621522218
Order_No_21353,1859.6353623081184
Order_No_15321,2251.428448174885
Order_No_2430,1310.8035026135844
Order_No_12487,1838.5738905832309
Order_No_10610,1070.4873397991407
Order_No_13632,589.7769948270436
Order_No_14310,2100.834508623388
Order_No_20219,1502.8633509701947
Order_No_24255,1556.1939559236987
Order_No_5688,2018.8990104599452
Order_No_2098,894.2163465514906
Order_No_1638,1988.4304662385973
Order_No_5930,1618.0043174730513
Order_No_23690,1622.0772558375156
Order_No_39,1905.4919912272776
Order_No_4504,1324.412825535849
Order_No_21781,595.4502152217385
Order_No_18092,1484.1187292854386
Order_No_22970,1315.2926545186208
Order_No_10140,741.5275019555371
Order_No_25566,1292.547536041813
Order_No_10010,2140.5253618368592
Order_No_13320,1670.879797588173
Order_No_25781,628.6012949555026
Order_No_11047,619.271382113071
Order_No_19150,495.91787767301855
Order_No_13956,1652.5858811931128
Order_No_2795,2004.2629699149181
Order_No_9239,702.9231499166951
Order_No_25948,1674.330503876782
Order_No_24195,519.6432152177756
Order_No_21625,1270.40338161224
Order_No_27048,1582.8346728190268
Order_No_17009,1687.6168256167182
Order_No_25336,1715.9876782579897
Order_No_5171,1946.8139183963203
Order_No_15698,2033.1340337315726
Order_No_22233,1601.0635752665985
Order_No_26486,2023.1113636603307
Order_No_2207,2051.17806442962
Order_No_25857,2033.5840671520823
Order_No_11783,1982.5567306004734
Order_No_24512,1560.7513065244991
Order_No_8030,1999.134489284199
Order_No_12442,735.6982467132837
Order_No_16773,1598.0267836558605
Order_No_7245,1606.551406767493
Order_No_22380,2012.9760776278174
Order_No_24611,1569.973692118105
Order_No_11281,1823.5882046730562
Order_No_20685,2026.1908196779955
Order_No_25650,2709.721803530506
Order_No_7279,1592.467452602614
Order_No_21590,1820.2017805286985
Order_No_15175,2254.718871396114
Order_No_2549,1919.7663900900332
Order_No_21355,751.8488901062751
